age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,3,155343,9,2,6,2,1,1,3103,0,40,1,1
32,3,35595,13,1,1,1,1,1,0,0,40,1,0
28,3,429507,12,2,3,2,2,1,0,0,40,1,0
50,4,159670,9,2,1,2,1,1,0,0,40,1,1
63,3,151210,4,3,6,1,1,2,0,0,40,1,0
28,3,186792,13,2,1,2,1,1,0,0,40,1,0
38,3,204640,10,7,1,5,2,2,0,0,40,1,0
52,3,87205,9,3,5,1,1,2,0,0,38,1,0
38,6,112847,15,2,4,2,3,1,0,0,40,1,1
41,3,107306,9,1,2,1,1,1,2174,0,40,1,0
50,1,211319,14,1,4,1,1,1,0,0,38,1,0
59,3,183606,7,2,10,2,1,1,0,0,40,1,0
32,3,205390,9,2,6,2,1,1,0,0,49,1,0
73,5,232871,4,2,12,2,1,1,2228,0,10,1,0
52,6,101017,9,3,2,5,1,1,0,0,38,1,0
57,3,114495,9,2,2,2,1,1,0,0,60,1,0
35,3,183898,11,2,2,2,1,1,7298,0,50,1,1
51,3,163921,13,2,8,2,1,1,0,0,56,1,1
22,3,311764,7,7,6,4,2,2,0,0,35,1,0
49,3,188330,9,2,6,2,1,1,0,0,40,1,1
22,3,267174,9,1,3,4,2,1,0,0,40,1,0
46,5,36228,9,2,7,2,1,1,0,1902,40,1,0
48,3,199739,9,3,7,5,1,2,0,0,40,1,0
52,3,185407,9,2,7,2,1,1,0,0,40,1,0
43,1,206139,13,2,1,2,1,1,0,0,50,1,1
25,3,282063,4,2,3,2,1,1,0,0,40,5,0
31,3,332379,4,1,7,1,1,1,0,0,40,1,0
19,3,418324,10,1,6,4,1,1,0,0,36,1,0
19,3,263338,10,1,4,4,1,1,0,0,45,1,0
51,3,158948,9,2,8,2,1,1,0,0,84,1,1
51,3,221532,13,3,2,5,1,1,0,0,40,1,1
22,2,202920,9,1,4,5,1,2,99999,0,40,23,1
37,5,118909,9,3,1,5,2,2,0,0,35,1,0
19,3,286469,10,1,6,4,1,2,0,0,30,1,0
45,3,191914,9,3,8,5,1,2,0,0,55,1,0
21,1,142766,10,1,5,4,1,1,0,0,10,1,0
52,3,198744,9,7,6,1,1,2,0,0,40,1,0
46,5,272780,10,2,4,2,1,1,0,0,24,1,0
42,1,219553,14,3,4,1,1,2,0,0,38,1,0
56,3,261232,9,1,7,1,1,1,0,0,40,1,0
23,3,64292,9,1,1,1,1,2,0,0,40,1,0
58,3,312131,14,2,6,2,1,1,0,0,40,1,0
70,3,30713,9,2,9,2,1,1,0,0,30,1,0
30,3,246439,10,3,1,5,1,1,0,0,40,1,0
45,3,338105,13,2,1,2,3,1,0,0,40,13,0
23,3,228243,10,1,7,1,1,1,0,0,44,1,0
34,5,62463,10,2,8,2,1,1,0,1579,40,1,0
38,3,31603,13,2,7,3,1,2,0,0,40,1,0
24,3,165054,11,2,7,2,1,1,0,0,40,1,0
53,3,121618,4,1,8,1,4,1,0,0,40,1,0
45,4,273194,9,1,8,1,2,1,3325,0,40,1,0
21,3,163665,10,1,4,4,1,2,0,0,40,1,0
21,3,538319,10,1,5,4,1,2,0,0,40,7,0
34,3,238246,13,1,4,1,1,2,0,0,40,1,0
32,6,244665,9,2,7,2,1,1,5178,0,45,1,1
21,3,131811,9,2,3,2,1,1,0,0,40,1,0
63,3,231777,14,2,4,2,1,1,0,0,30,1,0
23,3,156807,5,1,3,4,2,1,0,0,36,1,0
28,3,236861,13,3,7,5,1,1,0,0,50,1,0
29,2,229842,9,1,8,5,2,1,0,0,45,1,0
25,5,190057,13,1,4,4,1,2,0,0,40,1,0
44,1,55076,14,1,4,1,1,2,0,0,60,1,0
18,3,152545,9,1,5,4,1,2,0,0,8,1,0
26,3,153434,9,1,5,4,1,1,0,0,24,1,0
47,5,171095,12,2,1,3,1,2,0,0,35,1,1
23,3,239322,9,3,6,1,1,1,0,0,40,1,0
46,3,138999,10,2,10,2,1,1,0,0,40,1,0
61,5,95450,13,2,2,2,1,1,5178,0,50,1,1
25,3,176520,9,1,7,6,1,1,0,0,40,1,0
38,5,72338,9,2,12,2,3,1,0,0,54,1,1
60,3,386261,13,4,4,5,2,2,0,0,15,1,0
23,3,235722,10,1,5,1,1,1,0,0,20,1,0
36,4,128884,9,3,1,1,1,2,0,0,48,1,0
46,3,187226,5,3,5,1,1,1,0,0,25,1,0
32,2,298332,13,2,4,2,1,1,0,0,45,1,1
40,3,173607,6,2,8,2,1,1,0,0,40,1,0
31,3,226756,9,1,1,4,2,1,0,0,40,1,0
31,3,157887,10,2,2,2,1,1,0,0,65,1,1
32,1,171111,13,1,1,1,1,1,0,0,37,1,0
21,3,126314,10,1,5,4,1,1,0,0,10,1,0
63,3,174018,10,2,6,2,2,1,0,0,40,1,1
44,3,144778,10,5,2,1,1,1,0,0,45,1,1
42,2,201522,13,2,6,2,1,1,0,0,60,1,0
23,3,22966,13,1,4,4,1,1,0,0,35,1,0
30,3,399088,10,3,1,1,1,2,0,0,45,1,0
24,3,282202,9,1,5,5,1,1,0,0,40,24,0
42,3,102606,13,2,11,2,1,1,0,0,40,1,1
44,2,246862,9,2,4,3,1,2,0,0,40,14,1
27,4,508336,13,1,2,1,2,1,0,0,48,1,0
27,5,263431,10,1,2,5,1,1,0,0,40,1,0
22,3,235733,9,1,5,1,1,2,0,0,45,1,0
68,3,107910,9,1,6,1,1,2,0,0,40,1,0
55,2,184425,10,2,9,2,1,1,0,0,99,1,1
22,2,143062,9,1,5,4,1,1,0,0,40,34,0
25,3,199545,10,2,2,3,1,2,0,0,15,1,0
68,2,197015,9,2,9,2,1,1,0,0,45,1,0
62,3,149617,10,7,2,1,1,2,0,0,16,1,0
26,3,33610,9,3,5,6,1,1,0,0,40,1,0
34,3,192002,14,2,4,2,1,1,0,0,55,1,1
68,3,67791,10,7,6,1,1,1,0,0,40,1,0
42,5,445382,13,5,2,1,1,1,0,0,45,1,1
45,3,112283,13,2,6,2,1,1,0,0,55,1,0
26,3,157249,7,1,8,1,1,1,0,0,40,1,0
25,3,109872,9,2,10,2,1,1,0,0,45,1,0
23,3,119838,13,1,4,4,1,1,0,0,50,1,0
29,3,149943,10,1,5,1,5,1,0,1590,40,1,0
65,7,27012,4,7,9,5,1,2,0,0,50,1,0
31,3,91666,9,1,8,1,1,1,0,0,50,1,0
26,3,270276,9,1,1,1,1,2,0,0,40,1,0
39,3,179271,10,2,7,2,1,1,0,0,50,1,1
44,3,161819,9,2,10,2,1,1,0,0,40,1,1
45,5,339681,14,3,4,5,1,2,1506,0,45,1,0
26,2,219897,14,1,4,1,1,2,0,0,50,1,0
26,3,91683,6,2,8,2,1,1,0,0,35,1,0
36,3,188834,5,2,8,2,1,1,0,0,50,1,0
38,3,187046,7,2,7,2,1,1,0,0,45,1,0
39,3,191807,9,1,10,5,1,1,0,0,48,1,0
52,6,179951,15,2,2,2,1,1,0,0,40,1,0
39,3,324420,2,2,7,2,1,1,0,0,45,5,0
41,2,66632,10,3,7,1,1,1,0,0,40,1,0
42,5,121718,14,2,2,2,1,1,0,1902,60,1,1
47,3,162034,13,2,6,2,1,1,0,0,70,1,0
28,5,218990,11,2,12,2,2,1,0,0,46,1,0
25,5,125863,13,1,4,4,1,1,0,0,35,1,0
35,3,225330,13,1,1,1,1,2,0,0,40,1,0
32,3,120426,9,5,1,5,1,2,0,0,40,1,0
38,3,119741,14,2,7,2,2,1,0,0,40,1,1
44,3,32000,10,2,11,2,1,1,0,0,18,1,1
21,3,124242,10,1,4,4,1,2,0,0,40,1,0
27,3,278581,13,1,6,4,1,2,0,0,40,1,0
30,3,230224,13,1,2,1,1,1,0,0,55,1,1
30,3,204374,13,1,6,1,1,1,0,1741,48,1,0
45,3,188386,9,2,3,2,1,1,0,1628,45,1,0
20,3,164922,9,1,7,4,1,1,0,0,40,1,0
57,3,195176,14,1,4,1,1,1,0,0,80,1,0
43,3,166740,10,3,1,1,1,1,0,0,48,1,0
50,3,156008,7,2,4,4,2,2,0,0,40,1,0
28,3,162551,4,2,10,6,3,2,0,0,48,27,0
25,3,211231,9,2,11,6,1,2,0,0,48,1,1
25,3,169990,9,2,6,2,1,1,0,0,40,1,0
90,3,221832,13,2,2,2,1,1,0,0,45,1,0
38,5,255454,13,5,4,5,2,1,0,0,40,1,0
35,3,28160,13,4,2,5,1,2,0,0,40,1,0
50,1,159219,13,2,2,2,1,1,0,0,40,10,1
26,5,103148,9,1,1,1,1,2,0,0,40,1,0
39,3,165186,10,2,9,2,1,1,0,0,45,1,0
56,3,31782,6,2,6,2,1,1,0,0,40,1,0
24,5,249101,9,3,12,5,2,2,0,0,40,1,0
46,3,243190,9,2,1,3,1,2,7688,0,40,1,1
18,5,153405,7,1,1,6,1,2,0,0,25,1,0
37,3,329980,14,2,2,2,1,1,0,2415,60,1,1
57,3,176079,14,3,4,1,1,2,0,0,40,1,0
43,1,218542,9,1,1,5,2,2,0,0,40,1,0
29,1,303446,13,2,4,2,1,1,0,0,25,35,0
40,3,102606,14,2,2,2,1,1,0,0,40,1,1
44,2,483201,13,2,2,2,1,1,0,0,40,1,0
77,5,144608,9,2,2,2,1,1,0,0,6,1,0
30,3,226013,13,1,4,1,2,1,0,0,40,1,0
21,3,165475,9,2,10,2,1,1,0,0,40,1,0
66,3,263637,6,2,12,2,1,1,0,0,40,1,0
40,3,201495,7,1,8,4,1,1,0,0,35,1,0
68,3,213720,9,2,6,2,1,1,0,0,40,1,0
64,3,170483,9,7,5,1,1,2,0,0,38,1,0
26,3,214303,13,1,4,1,1,2,0,0,50,1,0
32,3,190511,10,2,2,2,1,1,0,0,40,1,1
32,3,242150,9,1,1,4,1,1,0,0,38,1,0
51,5,159755,14,2,4,2,1,1,0,0,40,1,1
50,3,147629,14,2,4,2,1,1,15024,0,45,1,1
49,3,268022,13,2,6,2,1,1,0,0,50,1,1
28,3,188711,13,1,8,5,1,1,0,0,20,1,0
29,3,452205,9,3,5,5,1,2,0,0,36,1,0
21,3,260847,10,1,6,4,1,1,0,0,30,1,0
28,3,291374,9,1,1,5,2,2,0,0,40,1,0
55,3,189933,6,2,7,2,1,1,0,0,40,1,0
45,2,133969,9,2,6,2,3,1,0,0,50,6,1
35,3,330664,10,1,6,1,1,1,0,0,40,1,0
31,3,672412,7,5,4,1,2,1,0,0,40,1,0
26,3,122999,14,1,4,1,1,1,8614,0,40,1,1
30,3,111415,9,2,5,2,1,1,0,0,55,11,0
33,3,217235,9,2,6,2,1,1,0,0,20,1,0
40,3,121956,13,4,4,1,3,1,13550,0,40,16,1
23,3,120172,13,1,2,1,1,1,0,0,40,1,0
35,3,343403,10,1,6,1,1,2,0,0,40,1,0
48,2,104790,7,2,9,2,1,1,0,0,50,1,1
39,5,473547,6,3,3,4,2,1,0,0,40,1,0
53,5,260106,15,3,4,1,1,2,0,0,50,1,0
49,4,168232,9,2,1,2,1,1,0,0,40,1,1
31,3,348491,13,1,2,1,2,2,0,0,40,1,0
36,3,24106,9,2,7,2,1,1,3103,0,40,1,1
60,6,197553,10,2,2,2,1,1,7688,0,50,1,1
29,3,421065,9,1,10,1,1,1,0,0,48,1,0
54,6,138852,10,2,6,2,1,1,0,0,45,1,1
28,3,169631,12,6,4,3,1,2,0,0,3,1,0
34,3,379412,9,2,7,2,1,1,0,0,50,1,0
30,3,181992,10,1,6,1,2,2,0,0,35,1,0
19,3,365640,9,1,14,1,1,2,0,0,45,1,0
26,3,236564,9,1,3,1,1,1,0,0,40,1,0
47,3,363418,10,1,6,1,1,1,0,0,70,1,1
50,3,112351,9,3,2,5,1,1,0,0,38,1,0
30,3,204704,13,1,2,5,1,2,0,0,45,1,1
44,3,54611,10,3,10,1,1,1,0,0,50,1,0
49,3,128132,9,2,6,2,1,1,0,0,60,1,1
75,2,30599,14,4,4,1,1,2,0,0,50,1,0
37,3,379522,13,2,6,2,1,1,0,0,55,1,1
51,1,196504,9,3,7,5,1,1,0,0,38,1,0
35,3,82552,9,1,7,5,1,1,0,0,35,1,0
28,3,104024,10,1,6,6,1,2,0,0,40,1,0
66,2,293114,9,2,9,2,1,1,1409,0,40,1,0
72,3,74141,5,2,2,3,3,2,0,0,48,1,1
39,3,192337,13,5,6,1,1,1,0,0,50,1,0
27,3,262478,9,1,9,4,2,1,0,0,30,1,0
57,3,185072,10,1,1,6,2,2,0,0,40,3,0
24,3,296045,4,2,7,2,1,1,2635,0,38,1,0
28,3,246595,9,1,7,4,1,1,0,0,70,1,0
23,3,54472,10,4,5,1,1,2,0,0,50,1,0
31,3,331065,13,1,2,1,1,2,0,1408,40,1,0
23,3,161708,10,1,5,4,1,2,0,0,20,1,0
31,3,264936,10,1,5,1,1,2,0,0,40,1,0
27,5,113545,13,1,4,1,1,2,0,0,40,1,0
30,3,212237,13,2,4,2,1,1,0,1740,45,1,0
31,3,170430,15,1,4,1,1,2,0,0,80,1,0
34,3,173806,14,1,4,1,1,1,4865,0,60,1,0
57,4,370890,9,1,1,1,1,1,0,2258,40,1,0
39,3,505119,14,2,2,2,1,1,0,0,40,2,1
23,3,193089,7,1,7,4,1,1,0,0,40,1,0
24,5,33432,12,2,5,3,1,2,0,0,40,1,0
36,3,103110,16,1,4,1,1,1,0,0,40,9,0
32,3,160362,10,3,5,6,1,1,0,0,40,35,0
35,3,204621,12,3,5,4,1,2,0,0,40,1,0
36,3,35309,13,2,2,2,1,1,0,0,40,1,0
23,3,154373,13,1,4,1,1,2,0,0,50,1,0
47,3,194772,11,2,10,2,1,1,0,0,40,1,1
35,3,154410,9,1,3,1,1,1,0,0,40,1,0
44,4,220563,10,2,11,2,1,1,0,0,40,1,0
32,1,253354,14,2,4,2,1,1,0,0,50,1,0
32,3,211699,12,2,2,3,1,2,0,1485,40,1,1
63,2,167501,10,2,4,3,1,2,20051,0,10,1,1
34,3,229732,11,2,7,2,1,1,0,0,40,1,0
47,3,185465,9,2,7,2,2,1,0,0,40,1,0
27,3,335764,7,2,6,4,2,1,0,0,35,1,0
23,3,460046,9,5,2,5,1,2,0,0,42,1,0
19,3,33487,10,1,4,6,4,2,0,0,40,1,0
50,3,176924,6,2,7,2,1,1,0,0,38,1,0
49,1,213307,10,2,4,2,1,1,0,0,40,1,0
36,3,83893,10,2,2,2,1,1,0,0,40,1,1
23,3,194102,13,1,2,5,1,1,0,0,40,1,0
61,3,238611,4,7,5,5,2,2,0,0,38,1,0
41,3,113597,10,2,9,2,1,1,0,0,16,1,0
27,2,208406,13,2,2,2,1,1,0,0,60,1,1
53,3,274528,13,3,2,1,1,1,0,0,70,1,0
17,2,60116,6,1,1,4,1,1,0,0,10,1,0
23,3,196816,9,1,4,1,1,1,0,0,30,1,0
53,3,166368,10,1,7,1,1,1,0,0,40,1,0
28,3,303954,9,2,7,2,1,1,0,1848,42,1,1
24,3,99386,13,4,4,4,1,2,0,0,40,1,0
22,3,188569,10,1,1,1,1,2,0,0,20,1,0
53,3,302868,13,2,6,2,1,1,0,0,50,1,1
18,3,283342,7,1,5,6,2,1,0,0,20,1,0
24,3,233777,10,1,6,5,1,1,0,0,50,5,0
20,3,170038,9,1,6,1,1,2,0,0,40,1,0
30,5,261319,4,2,8,2,1,1,0,0,40,1,0
37,1,367237,11,1,4,1,1,1,8614,0,40,1,1
34,3,126838,9,2,8,2,1,1,0,0,40,1,0
19,3,354104,9,1,3,4,1,1,0,0,30,1,0
20,3,176321,8,1,1,4,1,2,0,0,40,5,0
47,3,85129,9,3,5,1,3,2,0,0,40,1,0
20,3,376474,10,1,4,4,1,1,0,0,32,1,0
22,3,62507,13,1,4,4,1,2,0,0,40,1,0
42,5,111252,14,2,2,2,1,1,0,1977,40,1,1
60,3,156889,10,3,1,1,1,2,0,0,40,1,0
32,3,549430,9,1,14,5,1,2,0,0,40,5,0
46,3,29696,9,2,2,2,1,1,0,0,40,1,1
66,3,98837,9,7,1,1,1,2,0,0,40,1,0
37,3,86150,13,2,5,3,3,2,0,0,30,1,1
34,3,204991,10,3,2,4,1,1,0,0,44,1,0
45,3,371886,13,1,4,1,1,1,0,0,46,1,0
35,3,103605,7,2,9,2,1,1,0,0,40,1,0
63,3,54851,9,2,4,2,1,1,0,0,40,1,0
51,5,133050,10,2,2,2,2,1,0,0,40,1,1
36,5,126569,10,2,12,2,1,1,0,0,40,1,1
25,4,144259,9,1,1,4,2,1,0,0,40,1,0
51,3,161482,9,3,5,5,1,2,0,0,38,1,0
25,2,305449,10,1,10,4,1,1,0,0,40,1,0
19,3,125010,9,1,9,4,1,1,0,0,45,1,0
47,3,304133,10,2,2,2,1,1,0,0,45,1,0
59,5,120617,9,5,12,5,2,2,0,0,40,1,0
34,3,157747,13,2,2,2,1,1,0,0,40,1,1
40,3,297396,10,5,2,5,1,2,0,0,60,1,0
42,3,121287,9,3,10,1,1,1,0,0,45,1,0
28,3,308493,9,2,4,3,1,2,0,0,17,8,0
37,3,49115,14,2,2,2,1,1,0,0,60,1,1
51,6,208302,12,2,6,2,1,1,0,0,38,1,1
25,3,304032,9,1,1,4,1,1,0,0,36,1,0
31,4,207301,9,2,1,3,1,2,0,0,40,1,1
37,3,123211,9,2,5,2,1,1,0,0,44,1,1
42,3,33521,12,2,6,2,1,1,0,0,45,1,1
29,3,410351,13,1,4,1,1,1,0,0,40,1,0
35,3,410034,10,3,6,1,1,1,0,0,50,1,0
51,3,175339,13,2,6,2,1,1,0,0,47,1,1
22,3,27937,10,1,4,4,1,1,0,0,36,1,0
49,3,168211,10,2,7,2,1,1,0,1485,40,1,1
26,3,125680,13,1,4,1,3,1,0,0,16,28,0
56,5,160829,9,3,1,1,1,2,0,0,46,1,0
52,3,266529,10,2,4,2,1,1,0,0,45,1,1
61,2,115023,14,2,7,2,1,1,0,0,4,1,0
47,1,224149,13,3,2,1,1,2,0,0,40,1,1
52,3,150930,11,2,7,2,1,1,0,0,40,1,0
30,3,343699,9,3,7,5,1,2,0,0,40,1,0
43,6,172826,10,2,6,2,1,1,99999,0,55,1,1
35,3,163392,10,2,8,2,3,1,0,0,40,1,0
17,3,103810,8,1,4,4,1,1,0,0,40,1,0
42,3,213821,9,2,7,2,1,1,0,1887,40,1,1
26,3,211265,10,4,7,6,2,2,0,0,35,23,0
58,5,160586,9,2,9,2,1,1,0,0,40,1,0
66,3,146454,10,2,6,2,1,1,5556,0,40,1,1
30,3,203277,9,2,12,2,1,1,0,0,60,1,1
46,3,309895,10,5,1,5,1,2,0,0,40,1,0
45,3,26522,10,2,1,3,1,2,0,1902,35,1,1
57,3,103809,9,1,6,5,1,2,0,0,40,1,0
25,3,90291,13,1,2,4,1,1,0,0,40,1,0
21,1,181761,10,1,11,4,1,2,0,0,10,1,0
37,3,35330,9,3,7,1,1,1,0,1669,55,1,0
45,5,135776,14,3,4,1,1,2,0,0,30,1,0
61,3,188172,16,7,4,1,1,2,0,0,5,1,0
39,3,179579,9,1,7,4,1,1,0,0,40,1,0
42,3,193626,9,2,1,3,1,2,0,0,53,1,0
20,3,108887,9,1,10,4,1,2,0,0,40,1,0
23,3,199070,9,1,12,4,2,1,0,0,16,1,0
25,3,441591,13,1,11,4,1,1,0,0,40,1,0
47,3,185254,3,1,14,4,1,2,0,0,40,24,0
24,3,109307,9,1,6,4,1,1,0,0,45,1,0
20,3,81853,10,1,4,4,3,2,0,0,15,1,0
35,3,23621,9,1,7,1,1,1,0,0,70,1,0
44,5,145178,9,2,5,3,2,2,0,0,38,3,1
47,1,30575,10,2,4,2,1,1,0,0,50,1,0
28,1,130620,7,5,1,5,3,2,0,0,40,4,0
41,5,22155,14,3,4,5,1,2,0,0,60,1,0
31,3,106437,9,1,1,1,1,2,0,0,40,1,0
27,3,79787,14,1,2,1,1,2,0,0,25,1,0
47,3,326857,11,2,7,2,1,1,5013,0,40,1,0
44,3,81853,9,1,6,1,3,2,0,0,40,1,0
61,3,120933,10,1,14,1,1,2,0,0,40,1,0
42,4,153143,10,3,1,6,1,2,0,0,40,7,0
46,3,27669,9,1,5,1,1,2,0,0,28,1,0
46,3,105444,13,2,2,2,1,1,0,0,50,1,1
54,5,169785,14,7,4,5,1,2,0,0,38,1,0
49,3,122493,9,7,11,5,1,1,0,0,40,1,0
56,5,242670,10,7,1,5,1,2,0,0,40,1,0
52,3,54933,14,3,4,4,1,2,0,0,40,1,0
34,3,209317,9,2,8,2,1,1,0,0,40,7,0
25,2,282631,9,2,7,2,1,1,0,0,40,1,0
18,3,98044,7,1,4,4,1,2,0,0,40,1,0
58,3,187487,9,2,10,2,1,1,0,0,40,1,0
31,1,60186,13,3,4,1,1,1,0,0,40,1,0
29,3,75648,10,2,7,2,1,1,0,0,55,1,0
28,3,201175,7,1,10,1,2,1,0,0,40,1,0
30,3,19302,10,1,1,1,1,1,0,0,48,1,0
21,3,300812,10,1,4,4,1,1,0,0,30,1,0
44,3,146659,14,2,4,2,1,1,0,1887,35,1,1
75,3,101887,6,7,14,1,1,2,0,0,70,1,0
66,3,117778,7,2,4,2,1,1,0,0,40,1,0
26,3,60726,10,2,7,2,2,1,0,0,40,1,0
33,6,201763,13,2,6,2,1,1,0,0,50,1,1
57,6,119253,14,2,6,2,1,1,15024,0,65,1,1
47,2,121124,3,2,6,2,1,1,0,0,55,14,1
41,3,220132,9,2,2,2,1,1,7298,0,40,1,1
21,3,60639,10,1,5,1,1,2,0,0,37,1,0
17,3,195262,7,1,7,4,1,1,0,0,17,1,0
61,3,113544,13,2,4,2,1,1,0,0,55,1,0
47,3,331650,9,2,4,3,1,2,0,0,8,1,1
22,3,100587,10,1,5,4,2,2,0,0,15,1,0
47,3,298130,9,2,6,2,1,1,0,0,40,1,0
45,3,242391,13,2,2,2,1,1,0,0,40,1,1
32,2,197867,11,3,6,5,1,1,0,0,50,1,0
59,3,151977,6,5,14,1,2,2,0,0,30,1,0
38,3,277347,9,2,7,2,1,1,0,0,50,1,0
33,3,125249,9,5,12,4,1,2,0,0,40,1,0
41,3,222142,9,2,10,2,1,1,0,0,40,1,0
51,3,270194,5,2,8,2,1,1,0,0,40,1,0
42,3,169995,9,2,6,2,1,1,0,0,48,1,0
27,3,359155,13,2,4,3,1,2,0,0,40,1,1
60,3,123992,10,2,7,2,1,1,0,0,45,1,0
64,5,266080,9,3,1,1,1,2,0,0,35,1,0
37,3,201531,12,2,10,2,1,1,0,0,40,1,1
54,2,179704,13,2,2,2,1,1,0,0,45,1,1
36,3,393673,12,2,2,3,1,2,0,0,50,1,1
34,3,244147,13,2,4,2,1,1,0,0,40,1,1
41,2,438696,14,3,6,5,1,1,0,0,5,1,1
35,2,207568,4,2,9,2,1,1,0,0,75,1,0
63,6,54052,14,2,6,2,1,1,0,0,68,1,1
46,3,187581,9,3,7,6,1,1,0,0,40,1,0
47,2,77102,14,3,4,1,1,1,0,0,40,1,0
24,3,353010,13,1,10,1,1,1,0,0,65,1,0
29,3,54131,10,1,6,1,1,1,0,0,30,1,0
74,4,39890,10,7,8,1,1,2,0,0,18,1,0
50,3,156877,7,2,8,2,1,1,0,0,70,1,1
22,3,355686,10,1,1,1,1,2,0,0,40,1,0
48,3,300168,8,5,1,4,2,2,0,0,40,1,0
30,3,488720,5,2,3,6,1,1,0,0,40,5,0
32,3,157287,13,2,6,2,1,1,0,0,40,1,0
39,3,184659,9,2,10,2,1,1,0,0,40,1,0
49,3,214169,10,2,7,2,1,1,0,0,40,1,1
25,3,192149,13,1,1,4,1,2,0,0,40,1,0
50,3,137253,13,2,1,3,1,2,0,0,40,1,1
44,3,373050,9,2,8,2,1,1,0,0,40,1,0
65,3,90377,11,2,9,2,1,1,6767,0,60,1,0
28,4,183151,12,2,1,2,1,1,0,0,60,1,0
55,3,227158,13,7,1,5,1,2,0,0,40,1,0
49,5,34021,13,1,4,4,1,2,0,0,50,1,0
31,3,165148,9,5,2,5,1,2,0,0,12,1,0
47,3,211668,9,2,10,3,2,2,0,0,40,1,1
45,3,358886,9,2,8,2,1,1,0,0,40,1,1
35,3,47707,9,1,5,1,2,2,0,0,40,1,0
34,2,306982,13,2,6,2,3,1,0,0,60,6,0
49,5,52590,9,7,12,1,2,1,0,0,40,1,0
39,3,179352,10,3,4,1,1,2,0,0,35,1,0
27,3,158156,9,1,5,1,1,2,0,0,42,1,0
42,3,70055,9,2,3,2,1,1,0,0,40,1,0
60,3,131852,3,2,4,2,1,1,0,0,30,1,1
64,2,177825,9,1,5,1,1,1,1055,0,40,1,0
33,3,127215,10,2,6,2,1,1,0,0,48,1,1
23,3,175183,10,1,1,1,1,2,0,0,40,1,0
45,3,142287,14,2,2,2,1,1,0,0,50,1,1
34,3,221324,9,1,10,5,2,2,0,0,40,1,0
53,3,227602,9,3,6,1,1,2,0,0,37,5,0
22,3,228452,6,1,7,1,1,1,0,0,30,1,0
57,1,39380,9,5,5,1,1,2,0,0,35,1,0
20,3,96862,10,1,4,4,1,2,0,0,8,1,0
23,3,336360,4,1,7,4,2,1,0,0,40,1,0
31,3,257644,7,1,8,5,1,1,0,0,40,1,0
23,1,235853,13,1,11,1,1,1,0,0,22,1,0
30,3,270577,9,5,1,5,1,2,0,0,40,1,0
32,5,222900,13,5,4,1,1,2,0,0,50,1,1
42,3,99254,12,2,1,3,2,2,0,0,40,1,1
51,3,224763,4,2,8,2,1,1,0,0,40,2,0
59,2,174056,13,2,6,2,1,1,15024,0,40,1,1
36,3,127306,13,1,2,4,1,2,0,0,40,1,0
45,3,339506,9,1,6,1,2,1,0,0,40,1,0
35,3,178322,11,2,6,2,1,1,0,0,50,11,1
33,3,189843,4,2,10,2,1,1,0,0,40,1,0
43,3,160815,11,3,4,5,1,2,0,0,40,1,0
60,3,207665,9,2,11,3,1,2,0,0,40,1,1
37,1,160402,13,2,4,2,1,1,0,0,55,1,1
35,3,170263,10,1,11,5,1,2,0,0,40,1,0
36,3,184659,10,2,1,2,1,1,0,0,52,1,0
38,4,338320,15,2,4,2,1,1,0,1977,50,1,1
54,3,101017,4,2,7,2,1,1,0,0,40,1,0
51,3,204322,11,2,3,2,1,1,0,0,40,1,1
45,3,241350,12,2,7,2,1,1,0,0,45,1,1
63,4,217994,10,3,2,5,1,2,0,0,40,1,0
51,3,128143,10,2,7,2,1,1,0,0,40,1,1
58,2,164065,14,3,6,1,1,1,0,0,18,1,0
64,5,78866,9,3,1,1,1,2,0,0,40,1,0
20,3,236769,10,1,3,4,1,1,0,0,40,1,0
44,4,239539,13,2,1,2,3,1,0,0,40,13,1
39,3,34028,13,3,2,5,1,2,0,0,48,1,0
45,1,207847,10,1,1,5,1,2,0,0,40,1,0
44,3,175935,16,2,1,2,1,1,0,0,55,1,1
22,4,218445,10,1,2,1,1,2,0,0,40,1,0
63,6,215833,9,2,2,2,1,1,0,0,40,1,1
26,3,156976,11,5,5,1,2,1,0,0,40,1,0
42,2,220647,13,2,9,2,1,1,0,0,45,1,0
20,3,218343,9,1,5,4,1,2,0,0,25,1,0
29,3,241431,14,2,6,2,1,1,7298,0,40,1,1
38,5,123983,13,1,2,5,3,1,0,1741,40,36,0
25,3,73289,9,1,8,4,1,1,0,0,40,1,0
27,3,408623,13,2,7,6,1,1,0,0,50,1,0
46,3,169180,11,3,1,1,1,2,0,0,40,1,0
31,3,54929,10,3,7,1,1,1,0,0,60,1,0
24,3,306779,11,1,2,4,1,1,0,0,35,1,0
43,3,159549,10,2,6,2,1,1,0,0,50,1,1
23,3,482082,8,1,10,4,1,1,0,0,21,5,0
32,5,286101,9,1,8,5,2,2,0,0,37,1,0
44,3,167955,9,2,7,2,1,1,0,0,40,14,0
40,2,209040,13,2,6,2,1,1,0,0,40,1,0
38,3,105017,9,3,7,5,1,1,0,0,40,1,0
23,3,27776,11,1,10,1,1,1,0,0,40,1,0
19,3,242941,10,1,6,4,1,2,0,1602,10,1,0
